date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:34:19	87455/87455	---M--	200	added ('OK')	application/pdf	etag:%2280eb98f0ed3fd41:0%22	http://www.radprocalculator.com/Files/ShieldingandBuildup.pdf	E:/My%20Web/2/www.radprocalculator.com/Files/ShieldingandBuildup.pdf	(from http://www.radprocalculator.com/)
19:34:21	342307/342307	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXRe44f.css	(from http://www.radprocalculator.com/Gamma.aspx)
19:34:22	43/43	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_121-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR8eb6.gif	(from http://www.radprocalculator.com/Gamma.aspx)
19:34:24	1874/1874	---M--	200	added ('OK')	text/html	etag:%226452a249bddcd41:0%22	http://www.radprocalculator.com/Screenshots.html	E:/My%20Web/2/www.radprocalculator.com/Screenshots.html	(from http://www.radprocalculator.com/RadProDownloads.aspx)
19:34:27	11583/11583	---M--	200	added ('OK')	application/pdf	etag:%227b586c5ded3fd41:0%22	http://www.radprocalculator.com/Files/DeployNET-FW_MSI.pdf	E:/My%20Web/2/www.radprocalculator.com/Files/DeployNET-FW_MSI.pdf	(from http://www.radprocalculator.com/RadProPDA.aspx)
19:34:28	11613/11613	---M--	200	added ('OK')	application/pdf	etag:%22e3e3375ded3fd41:0%22	http://www.radprocalculator.com/Files/DeployNET-FW_CAB.pdf	E:/My%20Web/2/www.radprocalculator.com/Files/DeployNET-FW_CAB.pdf	(from http://www.radprocalculator.com/RadProPDA.aspx)
19:34:29	11275/11275	---M--	200	added ('OK')	application/pdf	etag:%2213cda05ded3fd41:0%22	http://www.radprocalculator.com/Files/DeployPocketPC.pdf	E:/My%20Web/2/www.radprocalculator.com/Files/DeployPocketPC.pdf	(from http://www.radprocalculator.com/RadProPDA.aspx)
19:34:36	44775/44775	---M--	200	added ('OK')	application/pdf	etag:%22f77bef5ded3fd41:0%22	http://www.radprocalculator.com/Files/DeploySmartphone.pdf	E:/My%20Web/2/www.radprocalculator.com/Files/DeploySmartphone.pdf	(from http://www.radprocalculator.com/RadProPDA.aspx)
19:34:37	63283/63283	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2016:38:01%20GMT	http://www.radprocalculator.com/ScriptResource.axd?d=OIKpz3-eS34mRt_U7MJnpUgsFClzB0J5bD-PW285zAeZY6qFuQJbr88DwBY8nP4CgyR5RGpcm7MlTw2w8UqxROomBVa44cJR8oEm_9VneM_WMC_zQIZo8XHloLJHX8_3vhCtQ4Fkis_jpv0Pnj3Zig2&t=f2cd5c5	E:/My%20Web/2/www.radprocalculator.com/ScriptResourcebb10.html	(from http://www.radprocalculator.com/Probability.aspx)
19:34:39	3343/3343	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2016:38:01%20GMT	http://www.radprocalculator.com/ScriptResource.axd?d=Ec3Vd9mjw6dPMd6pPISrNgaW5eeZ_MVr11TcjM3g4bAA7zauiMP4wfvUKtO6-_y7sevPJfb-vIe_EZm_0UclD8URQHcGlMCnBu48smcrqz_1hITD6CfA6_k5BMZBNl9xsFQm-EXiC55XhdOioxkQbw2&t=f2cd5c5	E:/My%20Web/2/www.radprocalculator.com/ScriptResourceebb3.html	(from http://www.radprocalculator.com/Probability.aspx)
19:34:40	63660/63660	---M--	200	added ('OK')	application/pdf	etag:%2232ebd9f2ed3fd41:0%22	http://www.radprocalculator.com/Files/Which%20Version%20Should%20I%20Install%20On%20My%20Smartphone.pdf	E:/My%20Web/2/www.radprocalculator.com/Files/Which%20Version%20Should%20I%20Install%20On%20My%20Smartphone.pdf	(from http://www.radprocalculator.com/RadProPDA.aspx)
19:34:40	131222/131222	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2016:38:01%20GMT	http://www.radprocalculator.com/ScriptResource.axd?d=xoWWMjuR3rldlaqjzPOGfL_6l_kX5gBsbypb8QcHZMSKKig5SWZ7S8hMfHBeE6usconO_FQInHZyC5Xrs25sq7uNa_wzYvmppfiBLy6ft9rvSWbV7Kp2k-YKaV3600kg2fEDutSus8h7_qG_flhGyg2&t=f2cd5c5	E:/My%20Web/2/www.radprocalculator.com/ScriptResourcea6be.html	(from http://www.radprocalculator.com/Probability.aspx)
19:34:42	32157/32157	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2016:38:01%20GMT	http://www.radprocalculator.com/ScriptResource.axd?d=fzEjfJ60jWRZjjYwQPMrnv8Ii-iBTfkx7aSpq1FdMPbjJQNRAYtIN9dtQUrXKlwHU9Y7jkcvGmYsSGksrONYZnEzgHCkb_Nqqe2CN4XNDkrQ4sFQ2rwuzwgMrv3bG7ILct1ZtzgUKFzP7ii98lhi4w2&t=f2cd5c5	E:/My%20Web/2/www.radprocalculator.com/ScriptResource9d81.html	(from http://www.radprocalculator.com/Probability.aspx)
19:34:42	0/-1	---M--	302	error ('')			http://www.radprocalculator.com/RadLab.aspx	E:/My%20Web/2/www.radprocalculator.com/RadLab.62.delayed	(from http://www.radprocalculator.com/sitemap.htm)
19:34:42	0/-1	---M--	302	error ('')			http://www.radprocalculator.com/RadLab.aspx	E:/My%20Web/2/www.radprocalculator.com/RadLab.63.delayed	(from http://www.radprocalculator.com/default.aspx)
19:34:42	0/-1	---M--	302	error ('')			http://www.radprocalculator.com/RadLab.aspx	E:/My%20Web/2/www.radprocalculator.com/RadLab.64.delayed	(from http://www.radprocalculator.com/SiteMap.aspx)
19:34:43	45427/45427	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2016:38:01%20GMT	http://www.radprocalculator.com/ScriptResource.axd?d=ZU4W9bmNqeYM_L4MRcm_kUGqHpdOJj2-xupIHbtbENcUin6oJjd0kSEY9wWoAYBkJfr41E7qkmTM4iYsX9srJv91xX5LW3vte9WOGE395fM70W82c92tlic7_RYhi43A45AmnFERqpjaPU6OU-pcs2ydJjhBJfy3ZDQPcf3n-qQ1&t=f2cd5c5	E:/My%20Web/2/www.radprocalculator.com/ScriptResourcebcd3.html	(from http://www.radprocalculator.com/Probability.aspx)
19:34:44	2426/2426	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_226-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXRa35b.svg	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:48	19822/19822	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_224-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR0618.png	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:48	1332853/1332853	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_62,1_10,1_11,1_22,1_12,1_13,1_257,1_258,1_264,1_14,1_16,1_260,1_267,1_40-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR2b09.axd	(from http://www.radprocalculator.com/Gamma.aspx)
19:34:48	17963/17963	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_126-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR18d5.png	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:49	37/37	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_135-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR606e.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:50	95/95	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_145-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXRe205.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:51	95/95	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_146-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXRc798.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:52	819/819	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_154-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR7e12.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:53	819/819	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_155-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR2447.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:54	819/819	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_156-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXRadb6.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:55	99/99	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_167-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR6240.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:56	152/152	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_168-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXRec63.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:57	1662/1662	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_149-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXRa107.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:58	817/817	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_150-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR88b0.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:59	864/864	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_151-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR09c2.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:34:59	865/865	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_152-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR8fb0.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:35:00	799/799	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_157-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR0965.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:35:02	2899/2899	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_131-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR9aca.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:35:03	2899/2899	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_132-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXRba54.gif	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:35:03	123/123	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_133-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXRc2a3.png	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:35:04	102/102	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_170-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXRc029.png	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:35:05	100/100	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Mar%202019%2012:29:10%20GMT	http://www.radprocalculator.com/DXR.axd?r=1_171-mJSri	E:/My%20Web/2/www.radprocalculator.com/DXR30fb.png	(from http://www.radprocalculator.com/DXR.axd?r=1_66,1_67,1_68,1_283,1_280,1_284,1_281,1_72,1_71-mJSri)
19:36:28	2647009/2647009	---M--	200	added ('OK')	application/x-zip-compressed	etag:%22976879f6ed3fd41:0%22	http://www.radprocalculator.com/Files/vcredist_x86.zip	E:/My%20Web/2/www.radprocalculator.com/Files/vcredist_x86.zip	(from http://www.radprocalculator.com/RadProDownloads.aspx)
19:36:29	103/103	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2011:36:29%20GMT	http://www.radprocalculator.com/Compat/Timer/Timer.js	E:/My%20Web/2/www.radprocalculator.com/Compat/Timer/Timer.7a.delayed	(from http://www.radprocalculator.com/ScriptResource.axd?d=xoWWMjuR3rldlaqjzPOGfL_6l_kX5gBsbypb8QcHZMSKKig5SWZ7S8hMfHBeE6usconO_FQInHZyC5Xrs25sq7uNa_wzYvmppfiBLy6ft9rvSWbV7Kp2k-YKaV3600kg2fEDutSus8h7_qG_flhGyg2&t=f2cd5c5)
19:36:30	103/103	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2011:36:29%20GMT	http://www.radprocalculator.com/Common/Common.js	E:/My%20Web/2/www.radprocalculator.com/Common/Common.7b.delayed	(from http://www.radprocalculator.com/ScriptResource.axd?d=xoWWMjuR3rldlaqjzPOGfL_6l_kX5gBsbypb8QcHZMSKKig5SWZ7S8hMfHBeE6usconO_FQInHZyC5Xrs25sq7uNa_wzYvmppfiBLy6ft9rvSWbV7Kp2k-YKaV3600kg2fEDutSus8h7_qG_flhGyg2&t=f2cd5c5)
19:36:31	103/103	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2011:36:31%20GMT	http://www.radprocalculator.com/ExtenderBase/BaseScripts.js	E:/My%20Web/2/www.radprocalculator.com/ExtenderBase/BaseScripts.7c.delayed	(from http://www.radprocalculator.com/ScriptResource.axd?d=ZU4W9bmNqeYM_L4MRcm_kUGqHpdOJj2-xupIHbtbENcUin6oJjd0kSEY9wWoAYBkJfr41E7qkmTM4iYsX9srJv91xX5LW3vte9WOGE395fM70W82c92tlic7_RYhi43A45AmnFERqpjaPU6OU-pcs2ydJjhBJfy3ZDQPcf3n-qQ1&t=f2cd5c5)
19:36:32	103/103	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2011:36:31%20GMT	http://www.radprocalculator.com/Animation/Animations.js	E:/My%20Web/2/www.radprocalculator.com/Animation/Animations.7d.delayed	(from http://www.radprocalculator.com/ScriptResource.axd?d=ZU4W9bmNqeYM_L4MRcm_kUGqHpdOJj2-xupIHbtbENcUin6oJjd0kSEY9wWoAYBkJfr41E7qkmTM4iYsX9srJv91xX5LW3vte9WOGE395fM70W82c92tlic7_RYhi43A45AmnFERqpjaPU6OU-pcs2ydJjhBJfy3ZDQPcf3n-qQ1&t=f2cd5c5)
